lat,lon,price_local,currency,area_m2,property_type,transaction_date,yr,city,country,country_iso,source,n_rooms,terrain_m2,postcode,structure,use,build_year,floor_plan,district,address,bis_hpi,esa_tile,dem_tile
45.777073,4.822603,544061.0,EUR,84.0,Appartement,2023-01-04,2023,Lyon 4e Arrondissement,France,FR,france_dvf,4,,,,,,,,,128.7898,,
45.777073,4.822603,544061.0,EUR,,Dépendance,2023-01-04,2023,Lyon 4e Arrondissement,France,FR,france_dvf,0,,,,,,,,,128.7898,,
45.99229,4.71851,97000.0,EUR,66.0,Appartement,2023-01-09,2023,Villefranche-sur-Saône,France,FR,france_dvf,2,,,,,,,,,128.7898,,
45.99229,4.71851,97000.0,EUR,,Dépendance,2023-01-09,2023,Villefranche-sur-Saône,France,FR,france_dvf,0,,,,,,,,,128.7898,,
45.771252,4.832394,772300.0,EUR,73.0,Appartement,2023-01-11,2023,Lyon 1er Arrondissement,France,FR,france_dvf,3,,,,,,,,,128.7898,,
45.771252,4.832394,772300.0,EUR,79.0,Appartement,2023-01-11,2023,Lyon 1er Arrondissement,France,FR,france_dvf,2,,,,,,,,,128.7898,,
45.771254,4.832196,772300.0,EUR,,Dépendance,2023-01-11,2023,Lyon 1er Arrondissement,France,FR,france_dvf,0,,,,,,,,,128.7898,,
45.771041,4.837587,244500.0,EUR,,Dépendance,2023-01-12,2023,Lyon 1er Arrondissement,France,FR,france_dvf,0,,,,,,,,,128.7898,,
45.771041,4.837587,244500.0,EUR,42.0,Appartement,2023-01-12,2023,Lyon 1er Arrondissement,France,FR,france_dvf,1,,,,,,,,,128.7898,,
46.036936,4.651572,885.0,EUR,,,2023-01-09,2023,Blacé,France,FR,france_dvf,,1472.0,,,,,,,,128.7898,,
45.912154,4.769689,315000.0,EUR,,Dépendance,2023-01-06,2023,Quincieux,France,FR,france_dvf,0,,,,,,,,,128.7898,,
45.912154,4.769689,315000.0,EUR,82.0,Appartement,2023-01-06,2023,Quincieux,France,FR,france_dvf,4,,,,,,,,,128.7898,,
45.912154,4.769689,315000.0,EUR,,Dépendance,2023-01-06,2023,Quincieux,France,FR,france_dvf,0,,,,,,,,,128.7898,ESA_WorldCover_10m_2021_v200_N45E003,Copernicus_DSM_COG_10_N45_00_E004_00_DEM
45.808485,4.840172,447500.0,EUR,65.0,Maison,2023-01-04,2023,Collonges-au-Mont-d'Or,France,FR,france_dvf,4,667.0,,,,,,,,128.7898,,
46.120262,4.767382,106600.0,EUR,,,2023-01-05,2023,Taponas,France,FR,france_dvf,,410.0,,,,,,,,128.7898,,
45.755733,4.777399,207000.0,EUR,,Dépendance,2023-01-03,2023,Tassin-la-Demi-Lune,France,FR,france_dvf,0,,,,,,,,,128.7898,,
45.755733,4.777399,207000.0,EUR,40.0,Appartement,2023-01-03,2023,Tassin-la-Demi-Lune,France,FR,france_dvf,2,,,,,,,,,128.7898,,
45.873162,4.771443,237700.0,EUR,90.0,Maison,2023-01-09,2023,Chasselay,France,FR,france_dvf,4,62.0,,,,,,,,128.7898,,
45.692456,4.793834,17000.0,EUR,,Dépendance,2023-01-04,2023,Saint-Genis-Laval,France,FR,france_dvf,0,,,,,,,,,128.7898,,
45.754105,4.781517,180000.0,EUR,,Dépendance,2023-01-13,2023,Lyon 5e Arrondissement,France,FR,france_dvf,0,,,,,,,,,128.7898,,
45.754105,4.781517,180000.0,EUR,,Dépendance,2023-01-13,2023,Lyon 5e Arrondissement,France,FR,france_dvf,0,,,,,,,,,128.7898,,
45.754105,4.781517,180000.0,EUR,42.0,Appartement,2023-01-13,2023,Lyon 5e Arrondissement,France,FR,france_dvf,2,,,,,,,,,128.7898,,
45.960224,4.578837,205000.0,EUR,52.0,Appartement,2023-01-04,2023,Val d'Oingt,France,FR,france_dvf,2,88.0,,,,,,,,128.7898,,
45.960224,4.578837,205000.0,EUR,,Dépendance,2023-01-04,2023,Val d'Oingt,France,FR,france_dvf,0,88.0,,,,,,,,128.7898,,
45.960224,4.578837,205000.0,EUR,,Dépendance,2023-01-04,2023,Val d'Oingt,France,FR,france_dvf,0,88.0,,,,,,,,128.7898,,
45.960224,4.578837,205000.0,EUR,68.0,Appartement,2023-01-04,2023,Val d'Oingt,France,FR,france_dvf,3,88.0,,,,,,,,128.7898,,
45.960224,4.578837,205000.0,EUR,,Dépendance,2023-01-04,2023,Val d'Oingt,France,FR,france_dvf,0,88.0,,,,,,,,128.7898,,
45.704413,4.771601,1855.0,EUR,,,2023-01-09,2023,Saint-Genis-Laval,France,FR,france_dvf,,2853.0,,,,,,,,128.7898,,
45.795088,4.811592,255000.0,EUR,67.0,Appartement,2023-01-03,2023,Saint-Didier-au-Mont-d'Or,France,FR,france_dvf,2,,,,,,,,,128.7898,,
45.795088,4.811592,255000.0,EUR,,Dépendance,2023-01-03,2023,Saint-Didier-au-Mont-d'Or,France,FR,france_dvf,0,,,,,,,,,128.7898,ESA_WorldCover_10m_2021_v200_N45E003,Copernicus_DSM_COG_10_N45_00_E004_00_DEM
45.865645,4.543472,340000.0,EUR,,,2023-01-02,2023,Saint-Romain-de-Popey,France,FR,france_dvf,,1180.0,,,,,,,,128.7898,,
45.770888,4.825529,200000.0,EUR,,Dépendance,2023-01-03,2023,Lyon 1er Arrondissement,France,FR,france_dvf,0,,,,,,,,,128.7898,,
45.770888,4.825529,200000.0,EUR,,Dépendance,2023-01-03,2023,Lyon 1er Arrondissement,France,FR,france_dvf,0,,,,,,,,,128.7898,,
45.770888,4.825529,200000.0,EUR,41.0,Appartement,2023-01-03,2023,Lyon 1er Arrondissement,France,FR,france_dvf,1,,,,,,,,,128.7898,,
45.658159,4.77408,16250.0,EUR,,Dépendance,2023-01-06,2023,Vourles,France,FR,france_dvf,0,20.0,,,,,,,,128.7898,,
45.9832,4.718347,120000.0,EUR,,Dépendance,2023-01-10,2023,Villefranche-sur-Saône,France,FR,france_dvf,0,,,,,,,,,128.7898,ESA_WorldCover_10m_2021_v200_N45E003,Copernicus_DSM_COG_10_N45_00_E004_00_DEM
45.9832,4.718347,120000.0,EUR,,Dépendance,2023-01-10,2023,Villefranche-sur-Saône,France,FR,france_dvf,0,,,,,,,,,128.7898,,
45.9832,4.718347,120000.0,EUR,72.0,Appartement,2023-01-10,2023,Villefranche-sur-Saône,France,FR,france_dvf,3,,,,,,,,,128.7898,,
45.775682,4.821797,32500.0,EUR,,Dépendance,2023-01-09,2023,Lyon 4e Arrondissement,France,FR,france_dvf,0,,,,,,,,,128.7898,,
45.980186,4.726257,300960.0,EUR,79.0,Maison,2023-01-06,2023,Villefranche-sur-Saône,France,FR,france_dvf,4,,,,,,,,,128.7898,,
45.976502,4.707918,531770.0,EUR,117.0,Maison,2023-01-09,2023,Limas,France,FR,france_dvf,4,649.0,,,,,,,,128.7898,,
45.976482,4.707882,531770.0,EUR,,,2023-01-09,2023,Limas,France,FR,france_dvf,,32.0,,,,,,,,128.7898,,
45.976329,4.707985,531770.0,EUR,,,2023-01-09,2023,Limas,France,FR,france_dvf,,207.0,,,,,,,,128.7898,,
45.772783,4.805768,290000.0,EUR,,Dépendance,2023-01-11,2023,Lyon 9e Arrondissement,France,FR,france_dvf,0,,,,,,,,,128.7898,,
45.772783,4.805768,290000.0,EUR,67.0,Appartement,2023-01-11,2023,Lyon 9e Arrondissement,France,FR,france_dvf,3,,,,,,,,,128.7898,,
45.827769,4.873243,215000.0,EUR,,Dépendance,2023-01-11,2023,Sathonay-Camp,France,FR,france_dvf,0,,,,,,,,,128.7898,,
45.827769,4.873243,215000.0,EUR,89.0,Appartement,2023-01-11,2023,Sathonay-Camp,France,FR,france_dvf,4,,,,,,,,,128.7898,,
45.778932,4.83428,40000.0,EUR,,Dépendance,2023-01-16,2023,Lyon 4e Arrondissement,France,FR,france_dvf,0,,,,,,,,,128.7898,ESA_WorldCover_10m_2021_v200_N45E003,Copernicus_DSM_COG_10_N45_00_E004_00_DEM
45.733938,4.745553,660000.0,EUR,130.0,Maison,2023-01-13,2023,Francheville,France,FR,france_dvf,6,676.0,,,,,,,,128.7898,,
45.733938,4.745553,660000.0,EUR,130.0,Maison,2023-01-13,2023,Francheville,France,FR,france_dvf,6,364.0,,,,,,,,128.7898,,
45.871169,4.833063,260000.0,EUR,,,2023-01-10,2023,Albigny-sur-Saône,France,FR,france_dvf,,645.0,,,,,,,,128.7898,ESA_WorldCover_10m_2021_v200_N45E003,Copernicus_DSM_COG_10_N45_00_E004_00_DEM
45.837582,4.617848,15000.0,EUR,,Dépendance,2023-01-10,2023,L'Arbresle,France,FR,france_dvf,0,,,,,,,,,128.7898,,
43.275858,5.428605,395000.0,EUR,,Dépendance,2023-01-04,2023,Marseille 10e Arrondissement,France,FR,france_dvf,0,,,,,,,,,128.7898,,
43.275858,5.428605,395000.0,EUR,120.0,Appartement,2023-01-04,2023,Marseille 10e Arrondissement,France,FR,france_dvf,4,,,,,,,,,128.7898,,
43.285921,5.367371,315630.0,EUR,,Dépendance,2023-01-03,2023,Marseille 7e Arrondissement,France,FR,france_dvf,0,,,,,,,,,128.7898,,
43.285921,5.367371,315630.0,EUR,70.0,Appartement,2023-01-03,2023,Marseille 7e Arrondissement,France,FR,france_dvf,3,,,,,,,,,128.7898,,
43.312507,5.383981,52000.0,EUR,33.0,Appartement,2023-01-03,2023,Marseille 3e Arrondissement,France,FR,france_dvf,1,,,,,,,,,128.7898,,
43.248661,5.37557,34250.0,EUR,,Dépendance,2023-01-04,2023,Marseille 8e Arrondissement,France,FR,france_dvf,0,,,,,,,,,128.7898,,
43.248661,5.37557,34250.0,EUR,89.0,Appartement,2023-01-04,2023,Marseille 8e Arrondissement,France,FR,france_dvf,3,,,,,,,,,128.7898,,
43.248661,5.37557,34250.0,EUR,,Dépendance,2023-01-04,2023,Marseille 8e Arrondissement,France,FR,france_dvf,0,,,,,,,,,128.7898,,
43.302894,5.449902,167000.0,EUR,,Dépendance,2023-01-05,2023,Marseille 12e Arrondissement,France,FR,france_dvf,0,,,,,,,,,128.7898,,
43.302894,5.449902,167000.0,EUR,50.0,Appartement,2023-01-05,2023,Marseille 12e Arrondissement,France,FR,france_dvf,3,,,,,,,,,128.7898,,
43.324257,5.37481,109000.0,EUR,52.0,Appartement,2023-01-05,2023,Marseille 14e Arrondissement,France,FR,france_dvf,3,,,,,,,,,128.7898,,
43.300156,5.389773,133150.0,EUR,37.0,Appartement,2023-01-04,2023,Marseille 4e Arrondissement,France,FR,france_dvf,1,,,,,,,,,128.7898,,
43.315926,5.40336,78000.0,EUR,49.0,Appartement,2023-01-06,2023,Marseille 13e Arrondissement,France,FR,france_dvf,3,,,,,,,,,128.7898,,
43.315926,5.40336,78000.0,EUR,,Dépendance,2023-01-06,2023,Marseille 13e Arrondissement,France,FR,france_dvf,0,,,,,,,,,128.7898,,
43.306732,5.384192,83000.0,EUR,55.0,Appartement,2023-01-05,2023,Marseille 3e Arrondissement,France,FR,france_dvf,3,,,,,,,,,128.7898,,
43.306732,5.384192,83000.0,EUR,,Dépendance,2023-01-05,2023,Marseille 3e Arrondissement,France,FR,france_dvf,0,,,,,,,,,128.7898,,
43.308501,5.380575,220000.0,EUR,,Dépendance,2023-01-03,2023,Marseille 3e Arrondissement,France,FR,france_dvf,0,,,,,,,,,128.7898,,
43.308501,5.380575,220000.0,EUR,62.0,Appartement,2023-01-03,2023,Marseille 3e Arrondissement,France,FR,france_dvf,3,,,,,,,,,128.7898,,
43.387768,5.368495,275000.0,EUR,80.0,Maison,2023-01-05,2023,Marseille 15e Arrondissement,France,FR,france_dvf,4,412.0,,,,,,,,128.7898,,
43.278475,5.382735,699470.0,EUR,,Dépendance,2023-01-04,2023,Marseille 8e Arrondissement,France,FR,france_dvf,0,,,,,,,,,128.7898,,
43.278475,5.382735,699470.0,EUR,119.0,Appartement,2023-01-04,2023,Marseille 8e Arrondissement,France,FR,france_dvf,5,,,,,,,,,128.7898,,
43.309063,5.448682,144000.0,EUR,,Dépendance,2023-01-05,2023,Marseille 12e Arrondissement,France,FR,france_dvf,0,,,,,,,,,128.7898,,
43.309063,5.448682,144000.0,EUR,37.0,Appartement,2023-01-05,2023,Marseille 12e Arrondissement,France,FR,france_dvf,2,,,,,,,,,128.7898,,
43.301315,5.396563,99000.0,EUR,25.0,Appartement,2023-01-05,2023,Marseille 4e Arrondissement,France,FR,france_dvf,2,,,,,,,,,128.7898,,
43.312316,5.401116,109000.0,EUR,,Dépendance,2023-01-04,2023,Marseille 4e Arrondissement,France,FR,france_dvf,0,,,,,,,,,128.7898,,
43.312316,5.401116,109000.0,EUR,41.0,Appartement,2023-01-04,2023,Marseille 4e Arrondissement,France,FR,france_dvf,2,,,,,,,,,128.7898,,
43.311649,5.387661,149000.0,EUR,52.0,Appartement,2023-01-03,2023,Marseille 3e Arrondissement,France,FR,france_dvf,4,,,,,,,,,128.7898,,
43.311649,5.387661,149000.0,EUR,,Dépendance,2023-01-03,2023,Marseille 3e Arrondissement,France,FR,france_dvf,0,,,,,,,,,128.7898,,
43.311649,5.387661,149000.0,EUR,,Dépendance,2023-01-03,2023,Marseille 3e Arrondissement,France,FR,france_dvf,0,,,,,,,,,128.7898,,
43.303484,5.367936,109137.0,EUR,42.0,Appartement,2023-01-06,2023,Marseille 2e Arrondissement,France,FR,france_dvf,2,,,,,,,,,128.7898,,
43.288153,5.394221,200000.0,EUR,33.0,Appartement,2023-01-06,2023,Marseille 5e Arrondissement,France,FR,france_dvf,2,,,,,,,,,128.7898,,
43.288153,5.394221,200000.0,EUR,75.0,Appartement,2023-01-06,2023,Marseille 5e Arrondissement,France,FR,france_dvf,4,,,,,,,,,128.7898,,
43.293064,5.408947,109000.0,EUR,32.0,Appartement,2023-01-06,2023,Marseille 5e Arrondissement,France,FR,france_dvf,2,,,,,,,,,128.7898,,
43.292999,5.379943,293000.0,EUR,119.0,Appartement,2023-01-10,2023,Marseille 1er Arrondissement,France,FR,france_dvf,5,,,,,,,,,128.7898,,
43.302854,5.369582,265000.0,EUR,82.0,Appartement,2023-01-03,2023,Marseille 2e Arrondissement,France,FR,france_dvf,3,,,,,,,,,128.7898,,
43.302854,5.369582,265000.0,EUR,,Dépendance,2023-01-03,2023,Marseille 2e Arrondissement,France,FR,france_dvf,0,,,,,,,,,128.7898,,
43.255727,5.416701,240600.0,EUR,86.0,Appartement,2023-01-05,2023,Marseille 9e Arrondissement,France,FR,france_dvf,4,,,,,,,,,128.7898,,
43.255727,5.416701,240600.0,EUR,,Dépendance,2023-01-05,2023,Marseille 9e Arrondissement,France,FR,france_dvf,0,,,,,,,,,128.7898,,
43.255727,5.416701,240600.0,EUR,,Dépendance,2023-01-05,2023,Marseille 9e Arrondissement,France,FR,france_dvf,0,,,,,,,,,128.7898,,
43.291646,5.38866,321700.0,EUR,83.0,Appartement,2023-01-03,2023,Marseille 6e Arrondissement,France,FR,france_dvf,3,,,,,,,,,128.7898,,
43.291646,5.38866,321700.0,EUR,,Dépendance,2023-01-03,2023,Marseille 6e Arrondissement,France,FR,france_dvf,0,,,,,,,,,128.7898,,
43.283708,5.441434,165000.0,EUR,,Dépendance,2023-01-03,2023,Marseille 10e Arrondissement,France,FR,france_dvf,0,,,,,,,,,128.7898,,
43.283708,5.441434,165000.0,EUR,90.0,Appartement,2023-01-03,2023,Marseille 10e Arrondissement,France,FR,france_dvf,5,,,,,,,,,128.7898,,
43.275288,5.385236,342600.0,EUR,,Dépendance,2023-01-06,2023,Marseille 8e Arrondissement,France,FR,france_dvf,0,,,,,,,,,128.7898,,
43.275288,5.385236,342600.0,EUR,54.0,Appartement,2023-01-06,2023,Marseille 8e Arrondissement,France,FR,france_dvf,1,,,,,,,,,128.7898,,
43.277114,5.384977,872850.0,EUR,110.0,Maison,2023-01-05,2023,Marseille 8e Arrondissement,France,FR,france_dvf,5,246.0,,,,,,,,128.7898,,
43.277114,5.384977,872850.0,EUR,,Dépendance,2023-01-05,2023,Marseille 8e Arrondissement,France,FR,france_dvf,0,246.0,,,,,,,,128.7898,,
43.277114,5.384977,872850.0,EUR,,Dépendance,2023-01-05,2023,Marseille 8e Arrondissement,France,FR,france_dvf,0,246.0,,,,,,,,128.7898,,
43.297873,5.373794,113000.0,EUR,25.0,Appartement,2023-01-04,2023,Marseille 1er Arrondissement,France,FR,france_dvf,1,,,,,,,,,128.7898,,
43.256237,5.395211,30000.0,EUR,,Dépendance,2023-01-03,2023,Marseille 8e Arrondissement,France,FR,france_dvf,0,,,,,,,,,128.7898,,
43.3283,5.477346,402000.0,EUR,91.0,Appartement,2023-01-09,2023,Allauch,France,FR,france_dvf,4,,,,,,,,,128.7898,,
43.2142,5.553676,1113100.0,EUR,120.0,Maison,2023-01-03,2023,Cassis,France,FR,france_dvf,3,665.0,,,,,,,,128.7898,,
43.313188,5.399546,82000.0,EUR,30.0,Appartement,2023-01-05,2023,Marseille 4e Arrondissement,France,FR,france_dvf,2,,,,,,,,,128.7898,,
43.351054,5.355229,155000.0,EUR,120.0,Appartement,2023-01-03,2023,Marseille 15e Arrondissement,France,FR,france_dvf,5,,,,,,,,,128.7898,,
43.351054,5.355229,155000.0,EUR,,Dépendance,2023-01-03,2023,Marseille 15e Arrondissement,France,FR,france_dvf,0,,,,,,,,,128.7898,,
43.28032,5.359524,700000.0,EUR,80.0,Appartement,2023-01-03,2023,Marseille 7e Arrondissement,France,FR,france_dvf,5,161.0,,,,,,,,128.7898,,
43.28032,5.359524,700000.0,EUR,,Dépendance,2023-01-03,2023,Marseille 7e Arrondissement,France,FR,france_dvf,0,161.0,,,,,,,,128.7898,ESA_WorldCover_10m_2021_v200_N42E003,Copernicus_DSM_COG_10_N43_00_E005_00_DEM
43.28032,5.359524,700000.0,EUR,51.0,Appartement,2023-01-03,2023,Marseille 7e Arrondissement,France,FR,france_dvf,2,161.0,,,,,,,,128.7898,,
43.288255,5.37817,85000.0,EUR,18.0,Appartement,2023-01-10,2023,Marseille 6e Arrondissement,France,FR,france_dvf,1,,,,,,,,,128.7898,,
43.343084,5.402156,120000.0,EUR,,Dépendance,2023-01-09,2023,Marseille 14e Arrondissement,France,FR,france_dvf,0,,,,,,,,,128.7898,,
43.343084,5.402156,120000.0,EUR,39.0,Appartement,2023-01-09,2023,Marseille 14e Arrondissement,France,FR,france_dvf,2,,,,,,,,,128.7898,,
43.285585,5.377231,259900.0,EUR,56.0,Appartement,2023-01-04,2023,Marseille 6e Arrondissement,France,FR,france_dvf,3,,,,,,,,,128.7898,,
43.244482,5.39828,320000.0,EUR,62.0,Appartement,2023-01-05,2023,Marseille 9e Arrondissement,France,FR,france_dvf,3,,,,,,,,,128.7898,,
43.244482,5.39828,320000.0,EUR,,Dépendance,2023-01-05,2023,Marseille 9e Arrondissement,France,FR,france_dvf,0,,,,,,,,,128.7898,,
43.286258,5.404937,154000.0,EUR,75.0,Appartement,2023-01-10,2023,Marseille 10e Arrondissement,France,FR,france_dvf,4,,,,,,,,,128.7898,,
43.286258,5.404937,154000.0,EUR,,Dépendance,2023-01-10,2023,Marseille 10e Arrondissement,France,FR,france_dvf,0,,,,,,,,,128.7898,,
43.286258,5.404937,154000.0,EUR,,Dépendance,2023-01-10,2023,Marseille 10e Arrondissement,France,FR,france_dvf,0,,,,,,,,,128.7898,,
43.248767,5.39593,133600.0,EUR,,Dépendance,2023-01-06,2023,Marseille 8e Arrondissement,France,FR,france_dvf,0,,,,,,,,,128.7898,,
43.248767,5.39593,133600.0,EUR,27.0,Appartement,2023-01-06,2023,Marseille 8e Arrondissement,France,FR,france_dvf,1,,,,,,,,,128.7898,,
43.272234,5.389573,183000.0,EUR,44.0,Appartement,2023-01-03,2023,Marseille 8e Arrondissement,France,FR,france_dvf,2,,,,,,,,,128.7898,,
43.287479,5.39451,145000.0,EUR,,Dépendance,2023-01-03,2023,Marseille 5e Arrondissement,France,FR,france_dvf,0,,,,,,,,,128.7898,,
43.287479,5.39451,145000.0,EUR,58.0,Appartement,2023-01-03,2023,Marseille 5e Arrondissement,France,FR,france_dvf,3,,,,,,,,,128.7898,,
43.287479,5.39451,145000.0,EUR,,Dépendance,2023-01-03,2023,Marseille 5e Arrondissement,France,FR,france_dvf,0,,,,,,,,,128.7898,,
43.319169,5.394666,52000.0,EUR,57.0,Appartement,2023-01-05,2023,Marseille 14e Arrondissement,France,FR,france_dvf,3,,,,,,,,,128.7898,,
43.319169,5.394666,52000.0,EUR,,Dépendance,2023-01-05,2023,Marseille 14e Arrondissement,France,FR,france_dvf,0,,,,,,,,,128.7898,,
43.318023,5.388585,92000.0,EUR,,Dépendance,2023-01-05,2023,Marseille 14e Arrondissement,France,FR,france_dvf,0,,,,,,,,,128.7898,,
43.318023,5.388585,92000.0,EUR,58.0,Appartement,2023-01-05,2023,Marseille 14e Arrondissement,France,FR,france_dvf,3,,,,,,,,,128.7898,,
43.296996,5.396317,237000.0,EUR,53.0,Appartement,2023-01-06,2023,Marseille 5e Arrondissement,France,FR,france_dvf,2,,,,,,,,,128.7898,,
43.296996,5.396317,237000.0,EUR,,Dépendance,2023-01-06,2023,Marseille 5e Arrondissement,France,FR,france_dvf,0,,,,,,,,,128.7898,,
43.296996,5.396317,237000.0,EUR,,Dépendance,2023-01-06,2023,Marseille 5e Arrondissement,France,FR,france_dvf,0,,,,,,,,,128.7898,,
43.300291,5.451401,119000.0,EUR,,Dépendance,2023-01-03,2023,Marseille 12e Arrondissement,France,FR,france_dvf,0,,,,,,,,,128.7898,,
43.300291,5.451401,119000.0,EUR,67.0,Appartement,2023-01-03,2023,Marseille 12e Arrondissement,France,FR,france_dvf,4,,,,,,,,,128.7898,,
43.179651,5.59391,322150.0,EUR,89.0,Appartement,2023-01-06,2023,La Ciotat,France,FR,france_dvf,5,,,,,,,,,128.7898,,
43.179651,5.59391,322150.0,EUR,,Dépendance,2023-01-06,2023,La Ciotat,France,FR,france_dvf,0,,,,,,,,,128.7898,,
43.287812,5.382273,177050.0,EUR,33.0,Appartement,2023-01-10,2023,Marseille 6e Arrondissement,France,FR,france_dvf,1,,,,,,,,,128.7898,,
43.297647,5.383861,85000.0,EUR,25.0,Appartement,2023-01-06,2023,Marseille 1er Arrondissement,France,FR,france_dvf,1,,,,,,,,,128.7898,,
43.17787,5.605953,350000.0,EUR,,Dépendance,2023-01-05,2023,La Ciotat,France,FR,france_dvf,0,,,,,,,,,128.7898,,
43.17787,5.605953,350000.0,EUR,64.0,Appartement,2023-01-05,2023,La Ciotat,France,FR,france_dvf,3,,,,,,,,,128.7898,,
43.286581,5.445518,379150.0,EUR,50.0,Maison,2023-01-11,2023,Marseille 11e Arrondissement,France,FR,france_dvf,3,386.0,,,,,,,,128.7898,,
43.299393,5.418653,454000.0,EUR,,Dépendance,2023-01-05,2023,Marseille 12e Arrondissement,France,FR,france_dvf,0,,,,,,,,,128.7898,,
43.299393,5.418653,454000.0,EUR,,Dépendance,2023-01-05,2023,Marseille 12e Arrondissement,France,FR,france_dvf,0,,,,,,,,,128.7898,ESA_WorldCover_10m_2021_v200_N42E003,Copernicus_DSM_COG_10_N43_00_E005_00_DEM
43.299393,5.418653,454000.0,EUR,90.0,Appartement,2023-01-05,2023,Marseille 12e Arrondissement,France,FR,france_dvf,3,,,,,,,,,128.7898,,
43.299393,5.418653,454000.0,EUR,,Dépendance,2023-01-05,2023,Marseille 12e Arrondissement,France,FR,france_dvf,0,,,,,,,,,128.7898,,
43.283708,5.441434,181000.0,EUR,76.0,Appartement,2023-01-04,2023,Marseille 10e Arrondissement,France,FR,france_dvf,4,,,,,,,,,128.7898,,
43.283708,5.441434,181000.0,EUR,,Dépendance,2023-01-04,2023,Marseille 10e Arrondissement,France,FR,france_dvf,0,,,,,,,,,128.7898,,
43.290075,5.358164,222000.0,EUR,45.0,Appartement,2023-01-06,2023,Marseille 7e Arrondissement,France,FR,france_dvf,1,,,,,,,,,128.7898,,
43.290075,5.358164,222000.0,EUR,,Dépendance,2023-01-06,2023,Marseille 7e Arrondissement,France,FR,france_dvf,0,,,,,,,,,128.7898,,
43.290075,5.358164,222000.0,EUR,,Dépendance,2023-01-06,2023,Marseille 7e Arrondissement,France,FR,france_dvf,0,,,,,,,,,128.7898,,
43.277111,5.369594,780000.0,EUR,93.0,Maison,2023-01-06,2023,Marseille 7e Arrondissement,France,FR,france_dvf,4,197.0,,,,,,,,128.7898,,
43.277111,5.369594,780000.0,EUR,,Dépendance,2023-01-06,2023,Marseille 7e Arrondissement,France,FR,france_dvf,0,197.0,,,,,,,,128.7898,,
43.24217,5.398901,229000.0,EUR,48.0,Appartement,2023-01-09,2023,Marseille 9e Arrondissement,France,FR,france_dvf,2,,,,,,,,,128.7898,,
43.297707,5.393803,190000.0,EUR,50.0,Appartement,2023-01-06,2023,Marseille 5e Arrondissement,France,FR,france_dvf,2,,,,,,,,,128.7898,,
43.297707,5.393803,190000.0,EUR,,Dépendance,2023-01-06,2023,Marseille 5e Arrondissement,France,FR,france_dvf,0,,,,,,,,,128.7898,,
43.328843,5.386699,12000.0,EUR,,Dépendance,2023-01-03,2023,Marseille 14e Arrondissement,France,FR,france_dvf,0,,,,,,,,,128.7898,,
43.346773,5.375127,40000.0,EUR,,Dépendance,2023-01-03,2023,Marseille 15e Arrondissement,France,FR,france_dvf,0,,,,,,,,,128.7898,,
43.346773,5.375127,40000.0,EUR,61.0,Appartement,2023-01-03,2023,Marseille 15e Arrondissement,France,FR,france_dvf,3,,,,,,,,,128.7898,,
43.346773,5.375127,40000.0,EUR,,Dépendance,2023-01-03,2023,Marseille 15e Arrondissement,France,FR,france_dvf,0,,,,,,,,,128.7898,,
43.24604,5.408636,309500.0,EUR,,,2023-01-06,2023,Marseille 9e Arrondissement,France,FR,france_dvf,,,,,,,,,,128.7898,,
43.24604,5.408636,309500.0,EUR,,,2023-01-06,2023,Marseille 9e Arrondissement,France,FR,france_dvf,,,,,,,,,,128.7898,,
43.346773,5.375127,63000.0,EUR,40.0,Appartement,2023-01-03,2023,Marseille 15e Arrondissement,France,FR,france_dvf,2,,,,,,,,,128.7898,,
43.346773,5.375127,63000.0,EUR,,Dépendance,2023-01-03,2023,Marseille 15e Arrondissement,France,FR,france_dvf,0,,,,,,,,,128.7898,,
43.346773,5.375127,63000.0,EUR,,Dépendance,2023-01-03,2023,Marseille 15e Arrondissement,France,FR,france_dvf,0,,,,,,,,,128.7898,,
43.346773,5.375127,63000.0,EUR,58.0,Appartement,2023-01-03,2023,Marseille 15e Arrondissement,France,FR,france_dvf,3,,,,,,,,,128.7898,,
43.346773,5.375127,63000.0,EUR,,Dépendance,2023-01-03,2023,Marseille 15e Arrondissement,France,FR,france_dvf,0,,,,,,,,,128.7898,,
43.288484,5.388304,111500.0,EUR,80.0,Appartement,2023-01-09,2023,Marseille 6e Arrondissement,France,FR,france_dvf,4,,,,,,,,,128.7898,,
43.354353,5.344065,277000.0,EUR,85.0,Maison,2023-01-05,2023,Marseille 16e Arrondissement,France,FR,france_dvf,3,112.0,,,,,,,,128.7898,,
43.306365,5.384525,143000.0,EUR,66.0,Appartement,2023-01-10,2023,Marseille 3e Arrondissement,France,FR,france_dvf,3,,,,,,,,,128.7898,,
43.306365,5.384525,143000.0,EUR,,Dépendance,2023-01-10,2023,Marseille 3e Arrondissement,France,FR,france_dvf,0,,,,,,,,,128.7898,,
43.265069,5.391456,155000.0,EUR,32.0,Appartement,2023-01-05,2023,Marseille 8e Arrondissement,France,FR,france_dvf,2,,,,,,,,,128.7898,,
43.231725,5.401371,178471.0,EUR,,,2023-01-05,2023,Marseille 9e Arrondissement,France,FR,france_dvf,,,,,,,,,,128.7898,,
43.231725,5.401371,178471.0,EUR,,,2023-01-05,2023,Marseille 9e Arrondissement,France,FR,france_dvf,,,,,,,,,,128.7898,,
