price,price_usd,currency,country,lat,lon,area_m2,property_type,city,yr,month,date
14500000.0,449500.0,TWD,Taiwan,25.06981413630863,121.53155068780123,49.58,,Taipei,2024.0,2.0,2024-02-01
6000000.0,186000.0,TWD,Taiwan,25.062941372667048,121.53111612160187,36.99,,Taipei,2024.0,2.0,2024-02-01
2050000.0,63550.0,TWD,Taiwan,25.093880676666355,121.59245666680017,49.35,,Taipei,2024.0,6.0,2024-06-01
636900000.0,19743900.0,TWD,Taiwan,25.05750266939106,121.60903003084019,,,Taipei,2024.0,12.0,2024-12-01
2300000.0,71300.0,TWD,Taiwan,25.046571369774334,121.55587799540956,44.99,,Taipei,2024.0,1.0,2024-01-01
8600000.0,266600.0,TWD,Taiwan,25.12771643000776,121.49769672703742,79.0,,Taipei,2024.0,2.0,2024-02-01
16180000.0,501580.0,TWD,Taiwan,25.09492988966097,121.5238997932114,65.44,,Taipei,2024.0,6.0,2024-06-01
6000000.0,186000.0,TWD,Taiwan,25.031106148858697,121.50779231534105,14.35,,Taipei,2024.0,3.0,2024-03-01
19000000.0,589000.0,TWD,Taiwan,25.085856001976367,121.5839392357512,94.8,,Taipei,2024.0,4.0,2024-04-01
2600000.0,80600.0,TWD,Taiwan,25.056892950498295,121.61146749706977,30.8,,Taipei,2024.0,1.0,2024-01-01
16750000.0,519250.0,TWD,Taiwan,25.05470868434937,121.612579870854,79.46000000000001,,Taipei,2024.0,8.0,2024-08-01
7200000.0,223200.0,TWD,Taiwan,25.051612825127727,121.60500385584177,100.81,,Taipei,2024.0,7.0,2024-07-01
13000000.0,403000.0,TWD,Taiwan,25.024940611101254,121.57430622785222,50.48,,Taipei,2024.0,7.0,2024-07-01
16800000.0,520800.0,TWD,Taiwan,25.130213940191734,121.50124500061817,98.49,,Taipei,2024.0,3.0,2024-03-01
680000.0,21080.0,TWD,Taiwan,25.058425595177294,121.61831552323382,24.62,,Taipei,2024.0,10.0,2024-10-01
3300000.0,102300.0,TWD,Taiwan,25.09385637497652,121.52947829964575,17.32,,Taipei,2024.0,10.0,2024-10-01
133200.0,4129.2,TWD,Taiwan,25.021017044885152,121.54348832963407,,,Taipei,2024.0,3.0,2024-03-01
38100000.0,1181100.0,TWD,Taiwan,25.031692723703404,121.5681778382376,99.46,,Taipei,2024.0,2.0,2024-02-01
32800000.0,1016800.0,TWD,Taiwan,25.051541269518918,121.55157421471898,165.43,,Taipei,2024.0,12.0,2024-12-01
9975000.0,309225.0,TWD,Taiwan,24.985464570255196,121.57081385454346,,,Taipei,2024.0,1.0,2024-01-01
1276664.0,39576.584,TWD,Taiwan,25.03461490042378,121.49497459701887,,,Taipei,2024.0,7.0,2024-07-01
18000000.0,558000.0,TWD,Taiwan,25.031232834873784,121.5663109851616,42.57,,Taipei,2024.0,7.0,2024-07-01
634500.0,19669.5,TWD,Taiwan,25.078428118808677,121.58741370846303,,,Taipei,2024.0,12.0,2024-12-01
13200000.0,409200.0,TWD,Taiwan,25.035431149441393,121.49367380798554,72.49000000000001,,Taipei,2024.0,2.0,2024-02-01
